datetime [AKST],HO [molec cm^-3],HO2 [molec cm^-3],H2O2 [molec cm^-3],O3 [molec cm^-3],NO2 [molec cm^-3],NO [molec cm^-3],HONO [molec cm^-3],NO3 [molec cm^-3]
30-Jan-2022 03:25:00,297.543176336142,1020.48836894332,15369061.2307731,1011484031.24595,1127363691376.28,1710757846939.82,55360013099.4614,114.704174767242
30-Jan-2022 03:30:00,288.369230069333,982.875902489875,15124375.4802902,988126812.866938,1127795379509.55,1723255998256.25,55567541143.4929,111.143795674153
30-Jan-2022 03:35:00,281.400996897896,953.847497029743,14953028.8706979,974008894.380194,1128045249719.37,1731077733578.63,55712936383.2009,109.143683979009
30-Jan-2022 03:40:00,275.149437179685,927.827631516302,14828943.9532925,959580130.042234,1128287628968.09,1739070204575.34,55874316578.1797,107.320724703372
30-Jan-2022 03:45:00,269.363494987518,903.832019753953,14746094.5668349,944078582.55394,1128554310994.75,1747764501209.27,56054174771.7049,105.547804030206
30-Jan-2022 03:50:00,247.553590422085,830.815741879111,14639047.6295995,822746610.343763,1129588702156.38,1771136992726.6,56530387376.1484,92.1183658267404
30-Jan-2022 03:55:00,213.352145610057,720.125115745163,14406863.8560302,619407890.376739,1131402436146.86,1819419437338.51,57478345846.2561,69.024921828934
30-Jan-2022 04:00:00,178.467606806055,606.739218774072,14032384.3944221,415766442.076057,1133837299589.88,1889989076836.49,58829622485.2235,46.2996723507831
30-Jan-2022 04:05:00,158.371114396645,537.594091150542,13592997.9884721,312410983.048621,1136206470754.34,1965033583605.82,60197122132.852,34.0857807677681
30-Jan-2022 04:10:00,148.527490276639,499.111969683374,13181264.3844831,279446631.446545,1138207551630.91,2026500826275.82,61284116016.9591,29.636609552756
30-Jan-2022 04:15:00,140.327302998516,467.275458502643,12802324.3094198,256879274.092839,1139918556954.77,2077024115948.11,62175045985.7365,26.5475322605731
30-Jan-2022 04:20:00,133.758645820037,441.994753933716,12478623.5294706,242863972.656481,1141310523007.58,2113944407952.81,62803029834.6513,24.569810939023
30-Jan-2022 04:25:00,129.367834213358,425.002678288028,12265991.1753508,238614562.17679,1142170940001.06,2131646713836.46,63084062787.6194,23.8656374822674
30-Jan-2022 04:30:00,128.147210130746,419.606742432866,12290307.1608809,243696854.860598,1142383552274.75,2128602626927.35,62997285600.3276,24.6230055974882
30-Jan-2022 04:35:00,128.749996952117,421.266249797141,12538354.4790353,247520024.076012,1142233661614.74,2119523691090.5,62864361586.8884,25.7753722845739
30-Jan-2022 04:40:00,128.62823237191,420.289337295308,12753562.2053437,244185334.693941,1142420084362.62,2124247519963.68,63011253349.8048,26.0582968856542
30-Jan-2022 04:45:00,126.652212556872,412.671537832376,12812233.9903905,234333119.47385,1143037645492.36,2142957793979.7,63418245189.4256,25.2468183708986
30-Jan-2022 04:50:00,139.739064085395,440.86254423906,12741825.1100579,374535320.46145,1143648384068.94,2153014566058.67,63598221144.2921,35.373920256833
30-Jan-2022 04:55:00,170.960613296827,516.126776701027,12599836.9784902,644388616.802903,1143644398243.69,2137057682754.29,63282135055.2416,57.5298996253104
30-Jan-2022 05:00:00,209.373047583889,611.976003612989,12424236.8252289,968612531.175676,1143041618151.11,2097462010576.91,62530612383.9055,85.5728227318293
30-Jan-2022 05:05:00,236.877277450896,684.422396889496,12244057.6790381,1173588306.4954,1142247123615.86,2051928764158.84,61673932680.5872,106.475317393877
30-Jan-2022 05:10:00,249.254447199775,719.875634295459,12085867.6918818,1268746177.05571,1141506833822.62,2008259051559.32,60838593386.9719,117.555066887033
30-Jan-2022 05:15:00,263.097389153264,760.806461478211,11972650.5110525,1368986203.23264,1140675707204.68,1963683644644.29,59978704816.15,129.742019712893
30-Jan-2022 05:20:00,278.814654111231,807.990866231571,11905735.9646403,1476551156.39611,1139808440774.07,1921185921493.79,59172890313.4435,143.162304581031
30-Jan-2022 05:25:00,294.07839588046,854.554498746593,11859824.4054839,1575278874.99298,1139095606295.33,1885243056515.78,58487278743.7535,155.809303846078
30-Jan-2022 05:30:00,308.103012367351,897.968045562281,11813627.2564777,1661330235.15961,1138571965326.35,1855738462916.35,57910191045.0721,167.063440637622
30-Jan-2022 05:35:00,320.050560743764,935.396745295492,11749146.4379964,1729665604.1035,1138270573415.95,1833655101508.28,57466357104.0749,176.091156364213
30-Jan-2022 05:40:00,329.208004228275,964.446355049042,11658714.592155,1775687292.40718,1138234480853.55,1819679062228.82,57162141074.296,182.155668607838
30-Jan-2022 05:45:00,335.889124212934,985.856702275471,11546903.9715345,1802194872.74426,1138441733258.25,1812804457851.66,56975277319.6566,185.521587566135
30-Jan-2022 05:50:00,310.066973327256,912.793579617472,11398440.2777281,1630363837.24324,1140350333527.43,1824474802234.66,56901512515.6577,165.676358697522
30-Jan-2022 05:55:00,251.552491556725,749.370427095924,11179867.6141827,1231478036.12587,1143337851710.51,1860998554351.03,57198544001.2222,121.647418638312
30-Jan-2022 06:00:00,190.181133777897,577.378846280519,10902455.5309475,816063707.20621,1147049006341.54,1920381535576.4,57857733168.7678,77.6736888229056
30-Jan-2022 06:05:00,157.836476408482,486.971232400696,10615972.1831089,590768085.728836,1149918555587.8,1983832746017.24,58699614159.739,53.9479417580176
30-Jan-2022 06:10:00,149.974731258082,461.931505693795,10383685.4826808,537675570.360243,1152228334081.7,2035138999533.98,59345219365.7362,47.6998121427125
30-Jan-2022 06:15:00,144.425321273372,444.013166558966,10198257.9702693,502016339.651254,1154222883679.33,2075977805305.94,59821382251.8075,43.5433547656875
30-Jan-2022 06:20:00,140.074874561919,430.096269836143,10059910.7250068,474537997.374224,1155981439898.96,2108890303558.79,60172205647.5379,40.4468728917428
30-Jan-2022 06:25:00,137.026601831339,420.249398164896,9970740.40274935,454798288.254373,1157580603986.53,2136253939559.71,60433420557.4343,38.2740682799395
30-Jan-2022 06:30:00,134.877709710639,413.475668035501,9948125.95740424,439159317.846693,1159025969977.87,2158231989336.96,60604359968.755,36.6925229866325
30-Jan-2022 06:35:00,133.456299674779,409.190661097848,9995561.60640963,425908150.418269,1160373946562.63,2177183435434.78,60730922610.7793,35.4947935873405
30-Jan-2022 06:40:00,132.160382508298,405.459237495576,10080828.7576558,412047899.286521,1161756293121.97,2196692706179.7,60868056393.1913,34.2908296327681
30-Jan-2022 06:45:00,130.760706504249,401.391287050755,10166584.5405834,397757519.752607,1163211793126.74,2217667327788.79,61029443736.4844,33.0122503782634
30-Jan-2022 06:50:00,127.696836247848,390.405042832847,10172191.1836223,387737024.580567,1161677932455.04,2241661857755.06,61285855439.0177,31.7807056713273
30-Jan-2022 06:55:00,123.738802662372,375.976513783515,10107039.2843275,374858087.715001,1160669668030.61,2280604261938.98,61834024810.9186,30.0489147176107
30-Jan-2022 07:00:00,118.122405523026,356.320930117299,9941606.05048073,356065334.594769,1160225567471.86,2331896543035.86,62613914375.3821,27.6902253556745
30-Jan-2022 07:05:00,113.105742718448,340.347691339848,9755709.25784738,332078233.813717,1163001128641.55,2385124847284.2,63407117592.7255,25.1358456791829
30-Jan-2022 07:10:00,108.898546104779,327.420947708863,9564386.34580191,314263278.605803,1165341170443.45,2421442445544.83,63901502516.2368,23.3020421831341
30-Jan-2022 07:15:00,106.498733877464,320.191207946134,9421460.42156386,305552419.27457,1167139811599.93,2441709730323.97,64129021678.4068,22.3617795980305
30-Jan-2022 07:20:00,105.098697074404,316.329759067725,9318324.42739425,300018958.574717,1168619108663.35,2454059532834.2,64249101282.678,21.7622573056832
30-Jan-2022 07:25:00,103.845753468406,313.225409004158,9227662.85314445,292895719.236491,1170123956804.66,2468158732727.32,64409777604.3402,21.0470261692991
30-Jan-2022 07:30:00,102.666937921501,310.497009627103,9140223.12571401,284812053.533285,1171689423381.02,2484862639751.24,64618040598.6488,20.2544155630041
30-Jan-2022 07:35:00,101.540510811512,308.030423892921,9054995.27095453,276276133.070413,1173288834731.66,2503248839169.91,64855267051.6868,19.4294445224208
30-Jan-2022 07:40:00,100.402085472029,305.665869619973,8974211.20719351,267212937.466141,1174879919916.86,2522111236195.6,65102834812.9899,18.575727539781
30-Jan-2022 07:45:00,99.6132118193039,304.298214576578,8899191.74991618,259794056.638403,1176452869600.9,2541221392418.71,65357741449.7185,17.8586696923721
30-Jan-2022 07:50:00,106.185188564197,322.34095732927,8888086.2222192,306776743.502801,1177118928479.72,2539918701203.79,65194762201.0524,20.3680277310497
30-Jan-2022 07:55:00,124.299616157001,372.176065681366,9048880.84437129,415471768.05267,1175948187937.4,2495574464195.66,64287194269.0742,28.0125818884931
30-Jan-2022 08:00:00,153.916626957062,456.705441320646,9516656.48767699,579271841.711872,1172994031693.97,2406750324247.04,62631742546.1343,41.1814659212673
30-Jan-2022 08:05:00,185.848989888285,553.395000462348,10219967.1510827,729927567.570459,1169820902561.62,2307835295960.22,60887821762.9235,55.895387921826
30-Jan-2022 08:10:00,208.037704133133,626.869651375026,10863543.4647648,819051380.044199,1167823857034.44,2235124858686.39,59614193689.7688,65.8411924385445
30-Jan-2022 08:15:00,225.671878376633,688.040703136082,11351420.4067578,881312645.300394,1166825909476.54,2188019656203.61,58774218469.5984,72.9650635129927
30-Jan-2022 08:20:00,239.349199625098,737.694770255025,11701215.6865847,922590845.026332,1166514191751.44,2158713248240.74,58218255572.1273,77.6354427880825
30-Jan-2022 08:25:00,250.561327072314,780.023164385375,11958922.6157715,951646241.521428,1166573167293.24,2139480323946.55,57821192941.4384,80.784314345185
30-Jan-2022 08:30:00,259.102110825065,814.43417473849,12153180.5191631,967139602.243512,1166912110909.34,2128167182478.26,57550049534.7108,82.3796001187903
30-Jan-2022 08:35:00,268.973112044824,852.280401618644,12309019.6660116,989944901.761856,1167416761402.28,2122069710330.89,57355091629.993,84.4787107204527
30-Jan-2022 08:40:00,278.362286199438,888.801174711533,12446552.4739218,1010304530.77207,1168010411900.73,2118926559169.91,57202077415.408,86.2456013528061
30-Jan-2022 08:45:00,287.031895589593,923.372752043057,12575820.8573084,1026745587.34813,1168678620119.53,2118374654161.21,57086929998.9487,87.5790687772108
30-Jan-2022 08:50:00,584.030435341236,1456.35609277403,12704934.4622024,1001339726.44112,1169458118323.31,2119881888012.68,57100903986.428,88.3080260089668
30-Jan-2022 08:55:00,869.846822097423,1968.47088555111,12866521.9350731,920428026.573543,1170218962604.91,2121510218937.85,57140783976.3587,84.0822171509703
30-Jan-2022 09:00:00,1158.33605192838,2499.68504193062,13185451.6212677,844962041.511708,1170904948301.52,2123493684185.43,57206970343.5373,80.6852603901629
30-Jan-2022 09:05:00,2385.95182603818,4937.8833984294,13748255.7139139,1161437046.88137,1171163113101.31,2128604174287.51,57244912091.1574,113.868346402256
30-Jan-2022 09:10:00,3647.65642357922,7492.82434007671,14413068.0250856,1640245950.85148,1171645266801.58,2145608142311.55,57462990980.893,161.242895528517
30-Jan-2022 09:15:00,4904.81943367403,10030.4926169038,15019027.239764,2103999346.29408,1172577067195.03,2174364361553.88,57859480194.974,205.237041362746
30-Jan-2022 09:20:00,8532.45588337302,17134.2399698089,15538077.9466989,3296387189.40309,1173204993380.05,2214010287258.44,58403732401.2811,316.982447518962
30-Jan-2022 09:25:00,12199.0769525068,24307.0454672623,16024604.903606,4669229672.50477,1174046251472.86,2262101780057.4,59059236683.478,438.74863935719
30-Jan-2022 09:30:00,15848.2723768313,31361.7665172076,16494417.4461868,5977691720.14559,1175280773645.55,2316563565361.45,59797766781.1839,548.685494576504
30-Jan-2022 09:35:00,23139.6307878782,45370.1767458384,17032759.4028175,8340188154.29061,1175627389302.63,2372331431699.85,60493807605.6581,749.182446745861
30-Jan-2022 09:40:00,30453.6262272344,59353.6993375622,17765488.9170358,10939872046.4038,1175716123988.28,2423063967291.93,61061370516.6071,961.707235431996
30-Jan-2022 09:45:00,37706.971307856,73090.4405364275,18702652.9296816,13465703589.2846,1175845434611.81,2468740559513.08,61514842039.6823,1162.25282278428
30-Jan-2022 09:50:00,47765.1484172823,93202.0789777082,20509677.0826079,17517741772.4743,1170231288065.55,2391449321081.6,59859972693.2529,1561.70067759555
30-Jan-2022 09:55:00,57897.426654304,121041.77029948,25042700.6535135,27799131586.499,1141649812961.3,1885765081448.07,51018455964.8594,3022.42441164984
30-Jan-2022 10:00:00,68765.5073347245,165852.892427519,30354501.4346303,52099108818.2223,1093662635689.46,1263749634502.15,40143146919.4568,7882.44764019453
30-Jan-2022 10:05:00,81975.8430314151,231571.629349632,35691978.5055458,90849988593.0484,1038351297488.82,862617572320.806,32687559993.9903,18556.8898844088
30-Jan-2022 10:10:00,94741.1060514908,301637.572745066,41180776.3408483,132350034825.184,987318267962.404,655224539683.226,28321576603.7419,33146.2747679777
30-Jan-2022 10:15:00,107058.710326744,370915.201709598,46879859.1508532,173805289122.659,939710493095.374,538585150005.204,25386936053.1674,49671.6397933397
30-Jan-2022 10:20:00,118391.723373166,434923.520360492,52603822.1702252,212768864964.715,896432151421.277,468158604555.104,23217019282.3023,66067.5246539443
30-Jan-2022 10:25:00,129057.082737417,492814.347453145,58143897.1921693,248036972182.021,857973995904.862,423193892673.017,21507065345.32,81023.4100561637
30-Jan-2022 10:30:00,139016.162591442,544215.069896876,63353699.3890447,279349405349.748,824226128687.292,393213711572.878,20098690056.0045,93980.7062325727
30-Jan-2022 10:35:00,149143.265411962,591879.998781992,68153786.6855161,307531681556.575,794151538803.808,373185239099.613,18900732744.6164,104809.731956805
30-Jan-2022 10:40:00,158685.962580568,633890.03182085,72520845.6072131,332729755629.397,767474751253.286,359643497837.227,17858488135.6944,113619.553728461
30-Jan-2022 10:45:00,167580.82782162,670713.466583407,76445876.224103,354978964848.084,744071106585.365,350271409273.727,16937957959.2006,120660.912205098
30-Jan-2022 10:50:00,177380.394488062,705900.349308676,80154970.8093592,374491835441.215,724016511072.21,346204147911.403,16145516231.2628,125064.899640201
30-Jan-2022 10:55:00,186523.323076124,734762.376539579,83782415.8865545,390779258340.711,707826569202.476,346521498303.573,15473144617.5784,127321.187338615
30-Jan-2022 11:00:00,195050.852110704,758818.417567059,87244391.3591588,404453627974.252,694605369632.613,349371953582.04,14891057518.0775,128156.027715424
30-Jan-2022 11:05:00,202576.963583642,781711.11945567,90354701.125356,415957322503.476,683479236637.03,352411916551.508,14352670258.4615,128972.538899268
30-Jan-2022 11:10:00,209675.766547357,804083.998737404,92988855.2960682,426622502248.944,672947490515.368,354883363867.73,13836307030.9013,129694.234074091
30-Jan-2022 11:15:00,216446.789044272,825396.353439243,95300129.8379973,436447785134.402,663212922229.685,357654545023.389,13353883526.3924,130097.248424764
30-Jan-2022 11:20:00,221515.681816522,842550.821981532,97348546.861855,444597321046.869,655171888631.909,359977316934.982,12909019401.8632,130382.537195803
30-Jan-2022 11:25:00,226230.951512705,858963.992373752,99164364.7518532,451533014154.107,648377479231.54,362243509822.159,12500822124.5911,130504.566146184
30-Jan-2022 11:30:00,230781.900252874,874762.728355448,100791226.094405,457773708854.644,642317843098.967,364864441243.95,12126304744.5658,130405.081652782
30-Jan-2022 11:35:00,235846.241013807,889394.157494924,102278407.580727,464848299721.68,635467819633.482,369260040159.047,11782964864.4074,129607.733085964
30-Jan-2022 11:40:00,241145.893963668,903620.326499164,103679627.651567,472211360065.007,628380516110.843,374778878230.055,11469627536.3482,128461.473297883
30-Jan-2022 11:45:00,246374.748294447,917467.158240201,105010602.548605,479074079674.799,621843863300.177,380542299469.787,11184145955.6229,127195.610215557
30-Jan-2022 11:50:00,254722.518967935,927583.790201738,107098311.717345,471405208066.189,631642077663.356,405550827012.893,11458347495.0477,121529.180563197
30-Jan-2022 11:55:00,263295.408025833,916499.40011405,110993498.108533,444338053241.991,663146865849.452,462986058679.857,12367504587.2986,107727.739395623
30-Jan-2022 12:00:00,271600.108721122,885702.804348897,116728115.217412,400934046612.726,713738599826.708,561888994632.797,13948735934.8844,88471.9085527835
30-Jan-2022 12:05:00,273999.446641786,838249.797783288,123838191.034136,358194990742.32,764608007816.61,681216239824.655,15521043016.9706,70679.0144688133
30-Jan-2022 12:10:00,275774.655195805,805729.219941907,131159271.064785,329501448468.086,800158826327.654,784633990098.173,16653408326.8809,59608.8446618719
30-Jan-2022 12:15:00,277972.146076147,783440.329669478,138332102.900501,309173987492.977,826614078281.155,877918949323.915,17559032979.1498,52021.3410382618
30-Jan-2022 12:20:00,276694.76335555,758407.066009269,145224471.250365,290649853568.681,851053704102.022,965849593553.225,18403190053.8322,46045.3565940829
